doc_id,sentence_id,sentence_text,sentence_text_translated,optimal_segment_id,greedy_segment_id,graphseg_segment_id,label_annotator,label_optimal,label_greedy
81,81_4,Latihan fisik / olahraga berat sehingga menghambat proses kematangan dan pelepasan sel telur,Physical exercise / strenuous exercise so that it inhibits the process of maturation and the release of egg cells,s81_1,s81_1,s81_1,F3,Fx,F4
81,81_5,"Gangguan keseimbangan hormon reproduksi akibat gangguan hormon tiroid, obesitas, gangguan psikologis yang berhubungan dengan kebiasaan makan (anoreksi nervosa), penurunan berat badan yang drastis ( 6 kg dalam sebulan)","Disorders of reproductive hormone balance due to thyroid hormone disorders, obesity, psychological disorders related to eating habits (anorexia nervosa), drastic weight loss (6 kg in a month)",s81_1,s81_1,s81_1,F3,Fx,F4
81,81_6,Sindrom ovarium polikistik,Polycystic ovary syndrome,s81_2,s81_2,s81_2,F3,Fx,Fx
81,81_7,Mengonsumsi / menggunakan kontrasepsi hormonal (suntik / pil),Taking / using hormonal contraception (injections / pills),s81_2,s81_2,s81_2,F3,Fx,Fx
81,81_8,Menopause dini,Early menopause,s81_2,s81_2,s81_3,F3,Fx,Fx
81,81_9,Kehamilan,Pregnancy,s81_2,s81_2,s81_3,F3,F3,Fx
81,81_10,"Sebaiknya Anda segera memeriksakan diri ke Dokter Spesialis, Kebidanan, dan Kandungan, untuk memastikan apa yang menyebabkan siklus haid Anda tidak lancar","You should immediately consult a Specialist, Obstetrics and Gynecologist, to determine what is causing your menstrual cycle not to run smoothly",s81_3,s81_3,s81_4,F5,F3,Fx
81,81_11,"Dokter akan melakukan tanya jawab seputar keluhan Anda, melakukan pemeriksaan fisik dan melakukan USG perut / transvaginal","The doctor will ask questions about your complaint, perform a physical examination and perform an abdominal / transvaginal ultrasound",s81_3,s81_3,s81_4,F3,F3,F3
81,81_12,Penanganan medis akan disesuaikan dengan diagnosis dan penyebabnya,Medical treatment will be tailored to the diagnosis and cause,s81_3,s81_4,s81_4,F3,F3,F3
81,81_13,Papsmear merupakan pemeriksaan leher rahim dan lendir yang mengandung sel leher rahim untuk memastikan tidak ada tanda infeksi ataupun kanker,Pap smear is an examination of the cervix and mucus containing cervical cells to make sure there are no signs of infection or cancer,s81_4,s81_4,s81_5,F3,F3,F3
81,81_14,Papsmear sendiri dianjurkan rutin dilakukan tiap 2 tahun sekali,Pap smears are recommended to be done every 2 years,s81_5,s81_5,s81_5,F3,F3,F3
81,81_15,"Papsmear sebaiknya dilakukan di luar masa haid, tidak berhubungan seksual minimal 2 hari sebelum pemeriksaan dan tidak melakukan pembersihan vagina dengan cairan tertentu","Pap smears should be done outside the menstrual period, not having sex at least 2 days before the examination and not cleaning the vagina with certain fluids",s81_5,s81_5,s81_5,F3,F3,F3
81,81_16,Anda boleh mendiskusikan hal ini juga kepada Dokter,You can discuss this with the doctor too,s81_6,s81_6,s81_5,F3,Fx,Fx
81,81_17,"Sementara itu, jagalah pola hidup Anda, lakukan gaya hidup sehat secara konsisten","Meanwhile, keep your lifestyle, do a healthy lifestyle consistently",s81_6,s81_6,s81_6,F5,Fx,Fx
81,81_18,Jaga kebersihan organ kewanitaan Anda dengan : Bersihkan area vagina dan selangkangan dengan air bersih yang mengalir,Keep your female organs clean by: Clean the vaginal area and groin with clean running water,s81_6,s81_6,s81_6,F5,Fx,Fx
81,81_19,Hindari penggunaan sabun,Avoid using soap,s81_6,s81_6,s81_7,F5,F5,F5
81,81_20,Gunakan pakaian dalam yang nyaman dan menyerap keringat,Wear comfortable and breathable underwear,s81_6,s81_6,s81_7,F5,F5,F5
81,81_21,Ganti secara teratur,Change regularly,s81_6,s81_6,s81_8,F5,F5,F5
81,81_22,Gunakan pembalut hanya ketika menstruasi dan ganti secara teratur,Use sanitary napkins only during menstruation and change them regularly,s81_6,s81_6,s81_8,F5,F5,F5
81,81_23,Baca di sini mengenai Siklus Menstruasi yang Tidak Lancar,Read here about Irregular Menstrual Cycle,s81_6,s81_6,s81_8,F5,F5,F5
81,81_24,"Demikian informasi yang dapat Kami bagikan, semoga membantu Anda","That's the information we can share, hopefully it helps you",s81_6,s81_6,s81_8,F5,F5,F5
81,81_25,"Salam sehat, dr Caecilia Haryu Aryapti","Greetings, dr Caecilia Haryu Aryapti",s81_7,s81_7,s81_8,F1,Fx,F5
82,82_0,"Halo ameliasyuh, terima kasih telah bertanya ke Alodokter","Hello ameliasyuh, thank you for asking Alodokter",s82_0,s82_0,s82_0,F1,F1,F1
82,82_1,"Di usianya yang menginjak 13 bulan, hasil pengukuran status gizi anak Anda normalnya ialah: Berat badan berkisar 8,1 hingga 10,4 kg Tinggi / panjang badan berkisar 72 hingga 78 cm","At the age of 13 months, the results of the measurement of your child's nutritional status normally are: Weight ranging from 8 1 to 10 4 kg Height / body length ranging from 72 to 78 cm",s82_1,s82_1,s82_0,F3,F3,F3
82,82_2,"Lingkar kepala berkisar 43 hingga 46,5 cm",Head circumference ranges from 43 to 46 5 cm,s82_1,s82_1,s82_0,F3,F3,F3
82,82_3,"Sekilas, memang hasil pengukuran status gizi bayi Anda masih tergolong normal","At first glance, the results of the measurement of your baby's nutritional status are still relatively normal",s82_2,s82_2,s82_1,F4,F4,Fx
82,82_4,"Namun, sebagaimana bisa Anda bandingkan hasil pengkuran bayi Anda dengan patokan normal seperti yang kami sebutkan di atas, berat badan bayi Anda sesungguhnya belumlah optimal","However, as you can compare your baby's measurement results with the normal standards as we mentioned above, your baby's actual weight is not yet optimal",s82_2,s82_2,s82_1,F4,F4,F4
82,82_5,"Atas landasan ini mungkin dokter menyebutkan bahwa bayi Anda kekurangan gizi, atau berisiko mengalami kekurangan gizi","On this basis the doctor may mention that your baby is malnourished, or is at risk for malnutrition",s82_3,s82_3,s82_1,F4,Fx,F4
82,82_6,"Kurang gizi pada bayi kemungkinan penyebabnya ada banyak, contohnya akibat kurangnya pengetahuan orang tua tentang gizi, tingkat sosioekonomi yang rendah, sanitasi lingkungan yang buruk, atau juga karena mengidap penyakit tertentu, misalnya penyakit celiac, penyakit Crohn, infeksi kronis (seperti TB paru), keganasan, penyakit jantung bawaan, atau penyakit kronis lainnya","Malnutrition in infants may have many causes, for example due to lack of parental knowledge about nutrition, low socioeconomic level, poor environmental sanitation, or also due to certain diseases, such as celiac disease, Crohn's disease, chronic infections (such as pulmonary TB), malignancy, congenital heart disease, or other chronic disease",s82_3,s82_3,s82_1,F3,Fx,F4
82,82_7,"Tanpa memeriksa bayi Anda secara langsung, tentu tidak tepat bila kami menyimpulkan apakah bayi Anda benar mengalami kurang gizi, terancam kurang gizi, ataukan sesungguhnya tidak kekurangan gizi sama sekali","Without examining your baby directly, it is certainly not correct to conclude whether your baby is really malnourished, threatened with malnutrition, or is not really malnourished at all",s82_4,s82_3,s82_2,F3,Fx,F4
82,82_8,"Lebih tepat, Anda konsultasikan langsung hasil pemeriksaan status gizi bayi Anda ke dokter atau dokter spesialis anak yang memeriksakanya","More precisely, you directly consult the results of the examination of your baby's nutritional status to the doctor or pediatrician who examined it",s82_4,s82_4,s82_2,F5,Fx,F4
82,82_9,"Bila ragu, Anda bisa juga mencari second opinion dengan memeriksakan kembali bayi Anda ke dokter lainnya","When in doubt, you can also seek a second opinion by re - examining your baby to another doctor",s82_4,s82_4,s82_2,F5,Fx,F5
82,82_10,"Supaya bayi terhindar dari kurang gizi, berikut saran kami untuk Anda: Beri bayi ASI yang cukup sesuai kebutuhan bayi seusianya","So that babies are protected from malnutrition, here are our suggestions for you: Give your baby enough breast milk according to the needs of babies his age",s82_4,s82_4,s82_2,F5,F5,F5
82,82_11,"Beri juga bayi variasi MPASI yang bernilai gizi tinggi, variasikan menu makanannya","Also give the baby a variety of complementary foods that have high nutritional value, vary the food menu",s82_5,s82_4,s82_3,F5,F5,F5
82,82_12,"Di sela waktu makan, beri bayi camilan yang sehat, misalnya cookies non - MSG, jus, buah potong","Between meals, give your baby healthy snacks, such as non - MSG cookies, juices, sliced ​​fruit",s82_5,s82_4,s82_3,F5,F5,F5
82,82_13,"Batasi kebiasaan memberikan bayi makanan instan, atau membiarkannya jajan sembarangan","Limit the habit of giving babies instant food, or let them snack",s82_5,s82_4,s82_3,F5,F5,F5
82,82_14,"Pastikan lingkungan sekitar bayi selalu bersih, berventilasi dan berpencahayaan baik","Make sure the environment around the baby is always clean, ventilated and well lit",s82_6,s82_4,s82_4,F5,F5,Fx
82,82_15,Ajak bayi Anda aktif bergerak dan beraktifitas,Get your baby active and active,s82_6,s82_4,s82_4,F5,F5,Fx
82,82_16,Jauhkan bayi dari orang lain yang sedang mengalami sakit menular,Keep the baby away from other people who are experiencing infectious diseases,s82_6,s82_4,s82_4,F5,F5,Fx
82,82_17,Kontrol teratur status gizi bayi Anda ke fasilitas kesehatan terdekat,Regularly check your baby's nutritional status at the nearest health facility,s82_6,s82_4,s82_4,F5,Fx,Fx
82,82_18,Semoga membantu ya,Hope it helps,s82_6,s82_4,s82_4,F1,Fx,Fx
83,83_0,Halo Cha,Hello Cha,s83_0,s83_0,s83_0,F1,F3,F3
83,83_1,terima kasih atas pertanyaan Anda,Thank you for your question,s83_0,s83_0,s83_0,F1,F3,F3
83,83_2,Perlu Anda ketahui sebelumnya bahwa bayi yang mengalami sembelit atau susah buang air besar umumnya bukannya suatu kejadian aneh atau fatal,You need to know beforehand that babies who experience constipation or difficulty defecating are generally not a strange or fatal occurrence,s83_1,s83_1,s83_1,F3,F3,F3
83,83_3,"Sebenarnya kondisi ini sering menimpa bayi pada umumnya, namun tidak semua orang tua paham cara mengatasi sembelit pada bayi","Actually, this condition often afflicts babies in general, but not all parents understand how to deal with constipation in babies",s83_1,s83_1,s83_1,F3,F3,F3
83,83_4,"Jika setelah anak Anda mengonsumsi susu formula, sembelit baru dirasakan atau terjadi, maka memang kemungkinan kondisi sembelit yang dialami anak Anda dipicu oleh karena susu formula yang diberikan","If after your child consumes formula milk, new constipation is felt or occurs, then it is possible that the constipation condition experienced by your child was triggered by the formula given",s83_1,s83_1,s83_1,F4,F4,F4
83,83_5,"Sekedar informasi untuk Anda, susu formula memiliki komposisi nutrisi yang berbeda dengan ASI","Just for your information, formula milk has a different nutritional composition from breast milk",s83_1,s83_1,s83_2,F4,F4,F4
83,83_6,Perbedaan komposisi ini kemudian menyebabkan susu formula lebih susah dicerna daripada air susu ibu,This difference in composition then causes formula milk to be more difficult to digest than breast milk,s83_1,s83_1,s83_2,F4,F4,F4
83,83_7,Hal inilah yang akhirnya menyebabkan feses bayi lebih keras sehingga rentan menyebabkan sembelit,This is what eventually causes the baby's stools to be harder so they are prone to constipation,s83_1,s83_1,s83_2,F4,F4,F4
83,83_8,"Solusi yang terbaik adalah dengan menemui dokter spesialis penyakit Anak, dan mendiskusikan masalah ini, agar anak Anda dapat dilakukan serangkaian pemeriksaan lebih lanjut, sehingga dokter dapat merekomendasikan susu formula apa yang tepat untuk anak Anda","The best solution is to see a pediatrician, and discuss this problem, so that your child can be carried out a series of further examinations, so that the doctor can recommend what formula is right for your child",s83_2,s83_1,s83_2,F5,F4,F4
83,83_9,"Untuk lebih jelasnya, klik artikel di bawah ini : SEMBELIT PADA ANAK","For more details, click the article below: CONSTRAINT IN CHILDREN",s83_2,s83_1,s83_3,F5,F4,F4
83,83_10,"Demikian penjelasan yang dapat kami sampaikan, semoga bermanfaat","That's the explanation that we can convey, hopefully it's useful",s83_2,s83_1,s83_3,F1,F4,F4
83,83_11,"Salam, dr Jati","Regards, dr Jati",s83_2,s83_2,s83_3,F1,F1,F1
84,84_0,"Halo, terima kasih sudah bertanya di alodokter com","Hello, thank you for asking on alodokter com",s84_0,s84_0,s84_0,F1,F1,F1
84,84_1,"Keluhan yang Anda alami berupa garis merah pada paha dan perut dapat berupa stretch mark, selain itu garis merah dapat disebabkan berbagai hal seperti: â€¢ Stretch mark","Complaints that you experience in the form of red lines on the thighs and abdomen can be stretch marks, besides that red lines can be caused by various things such as: â€¢ Stretch marks",s84_1,s84_1,s84_0,F4,F4,F4
84,84_2,â€¢ Varises,â€¢ Varicose veins,s84_1,s84_1,s84_1,F4,F4,F4
84,84_3,â€¢ Iritasi,â€¢ Irritation,s84_1,s84_1,s84_1,F4,F4,F4
84,84_4,â€¢ Luka akibat goresan,â€¢ Wounds from scratches,s84_1,s84_1,s84_1,F4,F4,F4
84,84_5,"Stretch mark biasanya berbentuk seperti guratan garis - garis pada kulit, warnanya bervariasi dan berbeda dari warna kulit, seperti keunguan, merah muda, cokelat muda, sampai abu - abu terang","Stretch marks are usually shaped like streaks on the skin, the color varies and differs from skin color, such as purplish, pink, light brown, to light gray",s84_1,s84_1,s84_2,F3,F4,F4
84,84_6,Stretch mark ini muncul sebagai akibat dari peregangan kulit dan pengaruh hormon kortisol,These stretch marks appear as a result of stretching the skin and the influence of the hormone cortisol,s84_2,s84_1,s84_2,F3,F4,F4
84,84_7,Hormon kortisol merupakan suatu hormon yang diproduksi oleh kalenjar adrenal yang memiliki pengaruh pada perubahan kulit,Cortisol is a hormone produced by the adrenal glands that has an influence on skin changes,s84_2,s84_1,s84_2,F3,Fx,Fx
84,84_8,"Umumnya keluhan ini muncul pada area tubuh yang memiliki banyak lemak sperti payudara, perut, paha, dan bokong","Generally, these complaints appear in areas of the body that have a lot of fat, such as the breasts, abdomen, thighs, and buttocks",s84_2,s84_1,s84_2,F3,Fx,Fx
84,84_9,"Stretch mark bisa terjadi pada ibu hamil, pubertas, orang yang mengalami peningkatan berat badan, penggunaan obat golongan kortikosteroid dalam jangka waktu lama, orang dengan penyakit tertentu","Stretch marks can occur in pregnant women, puberty, people who experience weight gain, long - term use of corticosteroid drugs, people with certain diseases",s84_2,s84_2,s84_3,F3,F3,F3
84,84_10,"Stretch mark umumnya tidak berbahaya, bisa hilang dengan sendirinya, dan menimbulkan gejala ringan seperti gatal","Stretch marks are generally harmless, can go away on their own, and cause mild symptoms such as itching",s84_2,s84_2,s84_3,F3,F3,F3
84,84_11,"Untuk mengurangi keluhan, dapat dilakukan dengan penggunaan krim, mikrodermabrasi, terapi laser, atau operasi kosmetik","To reduce complaints, it can be done with the use of creams, microdermabrasion, laser therapy, or cosmetic surgery",s84_2,s84_2,s84_4,F3,F3,F3
84,84_12,"Stretch mark merupakan salah satu keluhan yang sering terjadi pada ibu hamil, tapi bukanlah menjadi tanda pasti seseorang hamil","Stretch marks are one of the complaints that often occur in pregnant women, but they are not a sure sign that someone is pregnant",s84_2,s84_2,s84_4,F3,F3,F3
84,84_13,"Tanda - tanda kehamilan dapat dibagi menjadi 3 jenis yaitu: â€¢ Tanda tidak pasti : berhentinya siklus menstruasi, mual dan muntah, sering BAK, payudara membesar, kulit hidung, pipi, dahi dan puting menghitam, varises","Signs of pregnancy can be divided into 3 types, namely: • Uncertain signs: cessation of the menstrual cycle, nausea and vomiting, frequent urination, enlarged breasts, skin on the nose, cheeks, forehead and nipples blackening, varicose veins",s84_2,s84_2,s84_5,F3,Fx,Fx
84,84_14,â€¢ Tanda kemungkinan hamil: hasil testpack positif dan terabanya bagian tubuh janin pada pemeriksaan,â€¢ Signs of possible pregnancy: positive testpack results and palpation of fetal body parts on examination,s84_2,s84_2,s84_5,F3,Fx,Fx
84,84_15,â€¢ Tanda pasti hamil: terlihatnya gerakan janin dan denyut jantung janin melalui USG,â€¢ A definite sign of pregnancy: visible fetal movement and fetal heart rate on ultrasound,s84_2,s84_2,s84_5,F3,Fx,Fx
84,84_16,Saya sarankan untuk melakukan pemeriksaan ke dokter untuk memastikan keluhan yang Anda alami,I suggest to do an examination to the doctor to make sure the complaints you are experiencing,s84_3,s84_3,s84_6,F5,F5,F5
84,84_17,"Demikian jawaban dari saya, semoga bermanfaat","That's my answer, I hope it's useful",s84_3,s84_3,s84_6,F1,F5,F5
84,84_18,"Salam, dr Sylvia","Regards, Dr Sylvia",s84_4,s84_4,s84_6,F1,Fx,Fx
85,85_0,"Halo, Terima kasih atas pertanyaannya untuk Alodokter","Hello, Thanks for the question for Alodokter",s85_0,s85_0,s85_0,F1,F1,F1
85,85_1,Pertama - tama sebaiknya anda mengenali terlebih dahulu,"First of all, you should first recognize",s85_0,s85_1,s85_0,F2,F2,F2
85,85_2,Apakah stres yang sedang anda alami saat ini menimbulkan gangguan yang signifikan bagi anda dalam menjalankan hidup anda sehari – hari?,Is the stress you are experiencing right now causing a significant disturbance for you in carrying out your daily life?,s85_1,s85_2,s85_1,F2,F2,F2
85,85_3,"Misalnya, apakah anda menjadi tidak bisa belajar atau bekerja, apakah anda menjadi sulit untuk menjalin hubungan sosial yang baik dengan orang disekitar anda, apakah anda menjadi tidak mengurus diri anda sendiri dengan baik atau bahkan terdapat kecenderungan menyakiti diri sendiri?","For example, do you become unable to study or work, do you find it difficult to establish good social relationships with those around you, do you become unable to take care of yourself properly or even have a tendency to self - harm?",s85_1,s85_2,s85_1,F2,F2,F2
85,85_4,"Bila anda mengalami gangguan yang signifikan terhadap hidup anda, sebaiknya periksakan diri anda ke psikiater agar dapat dievaluasi dan ditatalaksana lebih lanjut","If you experience a significant disturbance to your life, you should consult a psychiatrist so that it can be evaluated and managed further",s85_2,s85_3,s85_1,F5,F2,F2
85,85_5,Psikiater juga tidak selalu memberikan obat - obatan untuk mengatasi kondisi ini,Psychiatrists also don't always give drugs to treat this condition,s85_2,s85_3,s85_2,F5,F2,F2
85,85_6,Sebagian besar pasien justru merasakan manfaat yang signifikan dengan dilakukannya psikoterapi,Most patients actually feel a significant benefit by doing psychotherapy,s85_2,s85_3,s85_2,F5,F2,F2
85,85_7,Pada dasarnya stres ada pemicunya,"Basically, stress has a trigger",s85_2,s85_3,s85_3,F5,Fx,F2
85,85_8,"Untuk menghilangkan stres, pemicu ini tentunya harus diatasi terlebih dahulu","To relieve stress, these triggers must be overcome first",s85_2,s85_3,s85_3,F5,Fx,F2
85,85_9,Sebaiknya anda mencoba untuk mengenali pemicu stres anda dan menyelesaikan masalah tersebut perlahan - lahan,You should try to identify your stressors and solve the problem slowly,s85_2,s85_3,s85_4,F2,Fx,F2
85,85_10,Beberapa hal yang dapat anda lakukan untuk menenangkan diri anda : Hindari kondisi yang membuat stres untuk sementara waktu,Some things you can do to calm yourself: Avoid stressful conditions for a while,s85_2,s85_3,s85_4,F5,Fx,F2
85,85_11,"Misalnya saja stres anda adalah terkait dengan pekerjaan anda, cobalah mengambil cuti sesaat untuk berlibur dan beristirahat","For example, your stress is related to your work, try taking a short break to take a vacation and rest",s85_2,s85_3,s85_4,F5,Fx,F5
85,85_12,Cukupkan tidur anda setiap harinya,Get enough sleep every day,s85_3,s85_4,s85_5,F5,Fx,F5
85,85_13,Orang dewasa direkomendasikan untuk mendapat tidur 7 - 9 jam setiap harinya,Adults are recommended to get 7 - 9 hours of sleep every day,s85_3,s85_4,s85_5,F5,Fx,F5
85,85_14,Makan dalam jumlah secukupnya secara teratur,Eat in moderation on a regular basis,s85_3,s85_4,s85_6,F5,F5,F5
85,85_15,Lakukan olahraga rutin (setidaknya 30 menit sehari),Get regular exercise (at least 30 minutes a day),s85_3,s85_4,s85_6,F5,F5,F5
85,85_16,Olahraga adalah salah satu metode yang terbukti dapat membantu mengurangi stres dan menenangkan pikiran,Exercise is one method that has been proven to help reduce stress and calm the mind,s85_4,s85_5,s85_7,F5,F5,F5
85,85_17,"Lakukan teknik - teknik relaksasi secara rutin, misalnya melakukan latihan pernapasan dalam, yoga, ataupun meditasi","Perform relaxation techniques regularly, for example doing deep breathing exercises, yoga, or meditation",s85_4,s85_6,s85_7,F5,F5,F5
85,85_18,Ganja tidak tergolong obat herbal yang dapat membantu menenangkan diri,Marijuana is not classified as a herbal medicine that can help calm yourself,s85_5,s85_7,s85_8,F5,F5,F5
85,85_19,"Selain penggunaan ganja adalah ilegal di Indonesia, penggunaan ganja justru dapat meningkatkan kecemasan dan ketakutan berlebihan (paranoia)","Besides marijuana use is illegal in Indonesia, marijuana use can actually increase anxiety and excessive fear (paranoia)",s85_5,s85_7,s85_8,F5,Fx,F5
85,85_20,Sebaiknya anda jangan mencoba - coba untuk menggunakan ganja untuk membantu menenangkan diri anda,You should not try - try to use marijuana to help calm yourself,s85_6,s85_7,s85_8,F5,Fx,F5
85,85_21,Ganja dapat menimbulkan ketergantungan dan kecanduan dan sangat berbahaya bila digunakan secara sembarangan,Cannabis can cause dependence and addiction and is very dangerous when used carelessly,s85_7,s85_7,s85_8,F5,Fx,Fx
85,85_22,"Sekian informasi dari saya, semoga cukup menjawab","That's all the information from me, I hope it's enough to answer",s85_8,s85_8,s85_8,F1,Fx,Fx
86,86_0,Halo indah terima kasih sudah bertanya kepada Alodokter,"Hello beautiful, thank you for asking Alodokter",s86_0,s86_0,s86_0,F1,F1,F1
86,86_1,"saya mengerti akan kekhwatiran anda, dimana saat ini sedang mewabahnya virus corona yang dimana gejala yang dialami mengarah atau mirip seperti flu","I understand your concern, which is currently an outbreak of the corona virus, where the symptoms experienced lead to or are similar to the flu",s86_1,s86_1,s86_0,F4,F4,F4
86,86_2,"namun tidak bisa dikaitkan selalu diakibatkan karena carona, jika memang anda memiliki kontak dengan orang yang positif kemungkinan bisa tertular namun untuk memastikannya adalah dengan melakukan pemeriksaan tes corona seperti PCR swab atau dengan skrining awal seperti rapid test antigen","but it can't always be attributed to the Corona virus, if indeed you have contact with a positive person it is possible to get infected but to be sure it is by carrying out a corona test such as a PCR swab or by initial screening such as a rapid antigen test",s86_1,s86_1,s86_1,F4,F4,F4
86,86_3,"namun dari gejala yang anda alami hal ini bisa jadi mengarah ke refluks asam lambung atau penyakit asam lambung, yang naiknya makanan atau asam lambung menuju kerongkongan yang menyebabkan terjadinya iritasi pada tenggorkan yang bisa menyebabkan terasa gatal, batuk hingga mual","but from the symptoms you experience, this could lead to acid reflux or stomach acid disease, which is the rise of food or stomach acid into the esophagus which causes irritation of the throat which can cause itching, coughing and nausea",s86_1,s86_1,s86_1,F4,F4,F4
86,86_4,namun bisa pula hal ini terjadi karena radang tenggorokan,but it can also happen because of strep throat,s86_1,s86_1,s86_1,F4,F4,F4
86,86_5,"saran saya untuk memastikan nya anda harus melakukan pemeriksaan secara langsung ke dokter ya, agar dokter dapat mendeteksi kemungkinan penyebab dari gejala yang anda alami dengan begitu dokter bisa memberikan penanganan dan terapi yang tepat","My advice is to make sure you have to do an examination directly to the doctor, yes, so that the doctor can detect the possible cause of the symptoms you are experiencing so that the doctor can provide the right treatment and therapy",s86_2,s86_2,s86_2,F5,F4,F4
86,86_6,"selain itu anda juga bisa melakukan berbagai hal : istirahat yang cukup konsumsilah air putih yang cukup, anda bisa mengonsumsi minuman jahe untuk mengatasi mual dan batuk, hindari setelah selesai makan berbaring, anda juga bisa mengonsumsi obat seperti antasida, jika keluhan yang anda alami tidak ada perbaikan segera mengunjungi dokter","besides that you can also do various things: get enough rest, consume enough water, you can consume ginger drinks to treat nausea and coughs, avoid lying down after eating, you can also take drugs such as antacids, if the complaints you experience are not there repair immediately visit the doctor",s86_2,s86_2,s86_2,F5,F4,F4
86,86_7,Demikian informasi yang bisa saya berikan terima kasih,"That's the information I can give, thank you",s86_2,s86_2,s86_2,F1,F4,F4
88,88_0,"Salam Alodokter, terima kasih sudah bertanya di Alodokter","Greetings Alodokter, thank you for asking on Alodokter",s88_0,s88_0,s88_0,F1,F4,F4
88,88_1,"Adanya riwayat Mengonsumsi pil Kianpi dan saat ini Anda merasakan keluhan jerawat yang banyak menyebar di badan, wajah, punggung, leher kemungkinan karena pengaruh obat yang Anda konsumsi","There is a history of taking Kianpi pills and currently you feel a lot of acne that spreads on your body, face, back, neck, possibly due to the influence of the drugs you are taking",s88_1,s88_1,s88_0,F4,F4,F4
88,88_2,"Setiap obat yang beredar di Indonesia, secara prosedur harus terdaftar di Bpom Indonesia, sehingga bila obat ini belum terdaftar, maka keamanan obat ini tidak dapat dipastikan dan belum terjamin","Every drug circulating in Indonesia, by procedure must be registered with the Indonesian National Agency of Drug and Food Control, so that if this drug has not been registered, then the safety of this drug cannot be ascertained and is not guaranteed",s88_2,s88_2,s88_1,F3,Fx,Fx
88,88_3,"Obat yang beredar di Indonesia dan sudah terdaftar di Bpom, maka pengawasan obat dapat dilakukan oleh Bpom untuk kemanan konsumen di Indonesia, terutama berkaitan dengan obat - obatan","Drugs that are circulating in Indonesia and have been registered with BPOM, then drug control can be carried out by BPOM for consumer safety in Indonesia, especially with regard to drugs",s88_2,s88_2,s88_1,F3,Fx,Fx
88,88_4,"Berkaitan dengan obat Kianpi pil, obat ini mengandung bahan dong quai (Angelica sinensis), akar panax ginseng, dan ba ji tian (Morinda officinialis)","Regarding the drug Kianpi pill, this medicine contains the ingredients dong quai (Angelica sinensis), panax ginseng root, and ba ji tian (Morinda officinialis)",s88_3,s88_3,s88_2,F3,Fx,Fx
88,88_5,"Salah satu bahannya, yaitu dong quai mempunyai efek seperti hormon estrogen, dimana obat ini dapat mempengaruhi sistem hormon estrogen dalam tubuh konsumen","One of the ingredients, namely dong quai, has an effect like the hormone estrogen, where this drug can affect the estrogen hormone system in the consumer's body",s88_4,s88_4,s88_2,F3,Fx,Fx
88,88_6,"Oleh karena itu, obat ini sering digunakan untuk membantu siklus haid dan keluhan menopause pada wanita","Therefore, this drug is often used to help the menstrual cycle and menopausal complaints in women",s88_4,s88_4,s88_3,F3,Fx,Fx
88,88_7,"Namun, selain manfaatnya terhadap siklus haid, dong quai yang mempunyai efek seperti estrogen, juga dapat berisiko memicu munculnya jerawat karena faktor hormonal","However, in addition to its benefits on the menstrual cycle, dong quai, which has an estrogen - like effect, can also be at risk of triggering acne due to hormonal factors",s88_4,s88_4,s88_3,F3,Fx,F3
88,88_8,"Sedapat mungkin keseimbangan hormon estrogen tetap terjaga pada pria, sehingga dapat bekerja terkontrol dan mencegah efek sampingnya","As far as possible the balance of the hormone estrogen is maintained in men, so that it can work under control and prevent side effects",s88_4,s88_4,s88_4,F3,F3,F3
88,88_9,"Peningkatan hormon estrogen dalam tubuh memang dapat membantu kenaikan berat badan, namun, efek samping kenaikan hormon ini juga dapat ditemui, seperti: 1 spotting pada wanita","An increase in the hormone estrogen in the body can indeed help weight gain, however, side effects of this hormone increase can also be encountered, such as: 1 spotting in women",s88_4,s88_4,s88_4,F3,F3,F3
88,88_10,2 Gangguan haid pada wanita,2 Menstrual disorders in women,s88_5,s88_5,s88_5,F3,F3,F3
88,88_11,3 Gangguan tidur,3 Sleep disorders,s88_5,s88_5,s88_5,F3,F3,F3
88,88_12,4 Mudah lelah,4 Easily tired,s88_6,s88_6,s88_6,F3,F3,F3
88,88_13,5 Ujung tangan dingin,5 Cold hand tips,s88_6,s88_6,s88_6,F3,F3,F3
88,88_14,6 Payudara membesar dan nyeri,6 Breasts are enlarged and painful,s88_7,s88_6,s88_7,F3,F3,F3
88,88_15,7 Tumor payudara pada wanita,7 Breast tumors in women,s88_7,s88_7,s88_7,F3,F3,F3
88,88_16,8 Miom rahim pada wanita,8 uterine myomas in women,s88_7,s88_7,s88_7,F3,F3,F3
88,88_17,9 Mudah cemas,9 Easily anxious,s88_8,s88_8,s88_7,F3,Fx,F3
88,88_18,"Walaupun pemberian estrogen seperti pil kb dapat membantu pengobatan jerawat, namun kenaikan estrogen berlebihan dapat juga meningkatkan keluhan jerawat salah satunya pada pria","Although giving estrogen such as birth control pills can help treat acne, but excessive estrogen increases can also increase acne complaints, one of which is in men",s88_8,s88_8,s88_8,F3,Fx,F3
88,88_19,Sehingga menjaga estrogen dalam kondisi seimbang pada tubuh Anda akan penting untuk keseimbangan fungsinya,So keeping estrogen in a balanced state in your body will be important for its balance function,s88_9,s88_9,s88_8,F3,Fx,F5
